date,away_team_id,away_goals,home_team_id,home_goals,length_of_game_min,updated_at
2022-03-01,Boston Bruins,3,Anaheim Ducks,4,152,2023-09-25
2022-03-01,New Jersey Devils,3,Columbus Blue Jackets,4,158,2023-09-25
2022-03-01,New York Islanders,3,Colorado Avalanche,5,143,2023-09-25
2022-03-01,Carolina Hurricanes,3,Detroit Red Wings,4,161,2023-09-25
2022-03-01,Calgary Flames,5,Minnesota Wild,1,149,2023-09-25
2022-03-01,Edmonton Oilers,3,Philadelphia Flyers,0,148,2023-09-25
2022-03-01,Ottawa Senators,2,Tampa Bay Lightning,5,155,2023-09-25
2022-03-01,San Jose Sharks,1,Vegas Golden Knights,3,140,2023-09-25
2022-03-01,Montreal Canadiens,4,Winnipeg Jets,8,155,2023-09-25
2022-03-02,Los Angeles Kings,3,Dallas Stars,4,151,2023-09-25
2022-03-02,St. Louis Blues,3,New York Rangers,5,145,2023-09-25
2022-03-02,Nashville Predators,3,Seattle Kraken,4,148,2023-09-25
2022-03-02,Buffalo Sabres,5,Toronto Maple Leafs,1,139,2023-09-25
2022-03-03,Colorado Avalanche,1,Arizona Coyotes,2,145,2023-09-25
2022-03-03,Montreal Canadiens,5,Calgary Flames,4,153,2023-09-25
2022-03-03,Edmonton Oilers,3,Chicago Blackhawks,4,154,2023-09-25
2022-03-03,Ottawa Senators,0,Florida Panthers,3,156,2023-09-25
2022-03-03,Vancouver Canucks,4,New York Islanders,3,144,2023-09-25
2022-03-03,Minnesota Wild,5,Philadelphia Flyers,4,152,2023-09-25
2022-03-03,Pittsburgh Penguins,5,Tampa Bay Lightning,1,157,2023-09-25
2022-03-03,Boston Bruins,5,Vegas Golden Knights,2,146,2023-09-25
2022-03-03,Carolina Hurricanes,0,Washington Capitals,4,142,2023-09-25
2022-03-04,Vegas Golden Knights,5,Anaheim Ducks,4,151,2023-09-25
2022-03-04,Minnesota Wild,4,Buffalo Sabres,5,149,2023-09-25
2022-03-04,Pittsburgh Penguins,2,Carolina Hurricanes,3,160,2023-09-25
2022-03-04,Los Angeles Kings,4,Columbus Blue Jackets,3,148,2023-09-25
2022-03-04,New Jersey Devils,1,New York Rangers,3,145,2023-09-25
2022-03-04,Detroit Red Wings,1,Tampa Bay Lightning,3,147,2023-09-25
2022-03-04,Dallas Stars,4,Winnipeg Jets,3,154,2023-09-25
2022-03-05,Ottawa Senators,5,Arizona Coyotes,8,147,2023-09-25
2022-03-05,Boston Bruins,5,Columbus Blue Jackets,4,159,2023-09-25
2022-03-05,Calgary Flames,4,Colorado Avalanche,3,153,2023-09-25
2022-03-05,Montreal Canadiens,5,Edmonton Oilers,2,151,2023-09-25
2022-03-05,Detroit Red Wings,2,Florida Panthers,6,141,2023-09-25
2022-03-05,St. Louis Blues,1,New York Islanders,2,150,2023-09-25
2022-03-05,Chicago Blackhawks,3,Philadelphia Flyers,4,158,2023-09-25
2022-03-05,Nashville Predators,8,San Jose Sharks,0,151,2023-09-25
2022-03-05,Vancouver Canucks,6,Toronto Maple Leafs,4,149,2023-09-25
2022-03-05,Seattle Kraken,2,Washington Capitals,5,145,2023-09-25
2022-03-06,San Jose Sharks,2,Anaheim Ducks,3,149,2023-09-25
2022-03-06,Los Angeles Kings,3,Buffalo Sabres,0,152,2023-09-25
2022-03-06,Seattle Kraken,2,Carolina Hurricanes,3,153,2023-09-25
2022-03-06,Tampa Bay Lightning,6,Chicago Blackhawks,3,143,2023-09-25
2022-03-06,Dallas Stars,6,Minnesota Wild,3,162,2023-09-25
2022-03-06,St. Louis Blues,2,New Jersey Devils,3,145,2023-09-25
2022-03-06,Ottawa Senators,1,Vegas Golden Knights,2,151,2023-09-25
2022-03-06,New York Rangers,4,Winnipeg Jets,1,136,2023-09-25
2022-03-07,Los Angeles Kings,3,Boston Bruins,2,163,2023-09-25
2022-03-07,Florida Panthers,6,Buffalo Sabres,1,144,2023-09-25
2022-03-07,Toronto Maple Leafs,5,Columbus Blue Jackets,4,155,2023-09-25
2022-03-07,Edmonton Oilers,1,Calgary Flames,3,151,2023-09-25
2022-03-07,Colorado Avalanche,5,New York Islanders,4,151,2023-09-25
2022-03-08,Washington Capitals,5,Calgary Flames,4,150,2023-09-25
2022-03-08,Anaheim Ducks,3,Chicago Blackhawks,8,145,2023-09-25
2022-03-08,Arizona Coyotes,9,Detroit Red Wings,2,149,2023-09-25
2022-03-08,New York Rangers,2,Minnesota Wild,5,141,2023-09-25
2022-03-08,Colorado Avalanche,3,New Jersey Devils,5,150,2023-09-25
2022-03-08,Dallas Stars,1,Nashville Predators,2,138,2023-09-25
2022-03-08,Vegas Golden Knights,1,Philadelphia Flyers,2,156,2023-09-25
2022-03-08,Florida Panthers,4,Pittsburgh Penguins,3,149,2023-09-25
2022-03-08,Ottawa Senators,4,St. Louis Blues,1,137,2023-09-25
2022-03-08,Seattle Kraken,4,Toronto Maple Leafs,6,150,2023-09-25
2022-03-08,Tampa Bay Lightning,4,Winnipeg Jets,7,138,2023-09-25
2022-03-09,Washington Capitals,3,Edmonton Oilers,4,161,2023-09-25
2022-03-09,Montreal Canadiens,3,Vancouver Canucks,5,146,2023-09-25
2022-03-10,Chicago Blackhawks,3,Boston Bruins,4,151,2023-09-25
2022-03-10,Vegas Golden Knights,1,Buffalo Sabres,3,144,2023-09-25
2022-03-10,Colorado Avalanche,0,Carolina Hurricanes,2,146,2023-09-25
2022-03-10,Tampa Bay Lightning,1,Calgary Flames,4,145,2023-09-25
2022-03-10,Minnesota Wild,6,Detroit Red Wings,5,172,2023-09-25
2022-03-10,Philadelphia Flyers,3,Florida Panthers,6,162,2023-09-25
2022-03-10,San Jose Sharks,4,Los Angeles Kings,3,148,2023-09-25
2022-03-10,Winnipeg Jets,2,New Jersey Devils,1,136,2023-09-25
2022-03-10,Anaheim Ducks,1,Nashville Predators,4,158,2023-09-25
2022-03-10,Columbus Blue Jackets,0,New York Islanders,6,151,2023-09-25
2022-03-10,Seattle Kraken,3,Ottawa Senators,4,149,2023-09-25
2022-03-10,New York Rangers,2,St. Louis Blues,6,144,2023-09-25
2022-03-10,Arizona Coyotes,5,Toronto Maple Leafs,4,146,2023-09-25
2022-03-11,Minnesota Wild,2,Columbus Blue Jackets,3,161,2023-09-25
2022-03-11,Winnipeg Jets,2,New York Islanders,5,147,2023-09-25
2022-03-11,Vegas Golden Knights,2,Pittsburgh Penguins,5,143,2023-09-25
2022-03-11,Washington Capitals,4,Vancouver Canucks,3,153,2023-09-25
2022-03-12,Arizona Coyotes,2,Boston Bruins,3,144,2023-09-25
2022-03-12,Philadelphia Flyers,1,Carolina Hurricanes,3,143,2023-09-25
2022-03-12,Detroit Red Wings,0,Calgary Flames,3,148,2023-09-25
2022-03-12,New York Rangers,7,Dallas Stars,4,147,2023-09-25
2022-03-12,Tampa Bay Lightning,1,Edmonton Oilers,4,159,2023-09-25
2022-03-12,Seattle Kraken,4,Montreal Canadiens,3,171,2023-09-25
2022-03-12,Anaheim Ducks,1,New Jersey Devils,2,150,2023-09-25
2022-03-12,St. Louis Blues,7,Nashville Predators,4,152,2023-09-25
2022-03-12,Chicago Blackhawks,6,Ottawa Senators,3,146,2023-09-25
2022-03-12,Los Angeles Kings,0,San Jose Sharks,5,138,2023-09-25
2022-03-13,Toronto Maple Leafs,2,Buffalo Sabres,5,166,2023-09-25
2022-03-13,Vegas Golden Knights,4,Columbus Blue Jackets,6,153,2023-09-25
2022-03-13,Calgary Flames,0,Colorado Avalanche,3,147,2023-09-25
2022-03-13,Florida Panthers,2,Los Angeles Kings,3,159,2023-09-25
2022-03-13,Nashville Predators,6,Minnesota Wild,2,149,2023-09-25
2022-03-13,Anaheim Ducks,3,New York Islanders,4,150,2023-09-25
2022-03-13,Montreal Canadiens,4,Philadelphia Flyers,3,155,2023-09-25
2022-03-13,Carolina Hurricanes,2,Pittsburgh Penguins,4,158,2023-09-25
2022-03-13,Winnipeg Jets,4,St. Louis Blues,3,148,2023-09-25
2022-03-13,Tampa Bay Lightning,2,Vancouver Canucks,1,148,2023-09-25
2022-03-14,Arizona Coyotes,5,Ottawa Senators,3,142,2023-09-25
2022-03-15,Boston Bruins,2,Chicago Blackhawks,1,154,2023-09-25
2022-03-15,Detroit Red Wings,5,Edmonton Oilers,7,150,2023-09-25
2022-03-15,Colorado Avalanche,3,Los Angeles Kings,0,146,2023-09-25
2022-03-15,Arizona Coyotes,6,Montreal Canadiens,3,146,2023-09-25
2022-03-15,Pittsburgh Penguins,1,Nashville Predators,4,143,2023-09-25
2022-03-15,Anaheim Ducks,3,New York Rangers,4,148,2023-09-25
2022-03-15,Florida Panthers,3,San Jose Sharks,2,153,2023-09-25
2022-03-15,Dallas Stars,0,Toronto Maple Leafs,4,142,2023-09-25
2022-03-15,New Jersey Devils,3,Vancouver Canucks,6,152,2023-09-25
2022-03-15,Vegas Golden Knights,3,Winnipeg Jets,7,145,2023-09-25
2022-03-15,New York Islanders,3,Washington Capitals,4,165,2023-09-25
2022-03-16,New Jersey Devils,3,Calgary Flames,6,146,2023-09-25
2022-03-16,Boston Bruins,2,Minnesota Wild,4,160,2023-09-25
2022-03-16,Columbus Blue Jackets,4,Ottawa Senators,1,143,2023-09-25
2022-03-16,Tampa Bay Lightning,4,Seattle Kraken,1,147,2023-09-25
2022-03-17,Washington Capitals,7,Columbus Blue Jackets,2,156,2023-09-25
2022-03-17,Buffalo Sabres,1,Edmonton Oilers,6,148,2023-09-25
2022-03-17,San Jose Sharks,0,Los Angeles Kings,3,137,2023-09-25
2022-03-17,Dallas Stars,4,Montreal Canadiens,3,161,2023-09-25
2022-03-17,New York Islanders,2,New York Rangers,1,136,2023-09-25
2022-03-17,Nashville Predators,4,Philadelphia Flyers,5,163,2023-09-25
2022-03-17,Pittsburgh Penguins,3,St. Louis Blues,2,163,2023-09-25
2022-03-17,Carolina Hurricanes,2,Toronto Maple Leafs,3,139,2023-09-25
2022-03-17,Detroit Red Wings,1,Vancouver Canucks,0,146,2023-09-25
2022-03-17,Florida Panthers,3,Vegas Golden Knights,5,153,2023-09-25
2022-03-18,Florida Panthers,3,Anaheim Ducks,0,148,2023-09-25
2022-03-18,Washington Capitals,4,Carolina Hurricanes,3,179,2023-09-25
2022-03-18,Buffalo Sabres,1,Calgary Flames,0,143,2023-09-25
2022-03-18,Philadelphia Flyers,1,Ottawa Senators,3,154,2023-09-25
2022-03-18,Colorado Avalanche,5,San Jose Sharks,3,147,2023-09-25
2022-03-18,Boston Bruins,4,Winnipeg Jets,2,150,2023-09-25
2022-03-19,Pittsburgh Penguins,4,Arizona Coyotes,1,139,2023-09-25
2022-03-19,St. Louis Blues,4,Columbus Blue Jackets,5,149,2023-09-25
2022-03-19,New Jersey Devils,3,Edmonton Oilers,6,155,2023-09-25
2022-03-19,Chicago Blackhawks,1,Minnesota Wild,3,146,2023-09-25
2022-03-19,Ottawa Senators,1,Montreal Canadiens,5,149,2023-09-25
2022-03-19,Toronto Maple Leafs,3,Nashville Predators,6,158,2023-09-25
2022-03-19,Dallas Stars,2,New York Islanders,4,146,2023-09-25
2022-03-19,Detroit Red Wings,2,Seattle Kraken,4,150,2023-09-25
2022-03-19,New York Rangers,2,Tampa Bay Lightning,1,154,2023-09-25
2022-03-19,Calgary Flames,5,Vancouver Canucks,2,142,2023-09-25
2022-03-19,Los Angeles Kings,1,Vegas Golden Knights,5,148,2023-09-25
2022-03-20,New York Rangers,2,Carolina Hurricanes,0,143,2023-09-25
2022-03-20,Winnipeg Jets,6,Chicago Blackhawks,4,145,2023-09-25
2022-03-20,New York Islanders,1,Philadelphia Flyers,2,144,2023-09-25
2022-03-20,Arizona Coyotes,2,San Jose Sharks,4,138,2023-09-25
2022-03-20,Buffalo Sabres,3,Vancouver Canucks,2,152,2023-09-25
2022-03-20,Dallas Stars,3,Washington Capitals,2,153,2023-09-25
2022-03-21,Nashville Predators,6,Anaheim Ducks,3,153,2023-09-25
2022-03-21,Edmonton Oilers,2,Colorado Avalanche,3,150,2023-09-25
2022-03-21,Vegas Golden Knights,0,Minnesota Wild,3,140,2023-09-25
2022-03-21,Boston Bruins,3,Montreal Canadiens,2,147,2023-09-25
2022-03-22,Seattle Kraken,4,Arizona Coyotes,2,139,2023-09-25
2022-03-22,Tampa Bay Lightning,2,Carolina Hurricanes,3,161,2023-09-25
2022-03-22,San Jose Sharks,4,Calgary Flames,3,149,2023-09-25
2022-03-22,Edmonton Oilers,3,Dallas Stars,5,148,2023-09-25
2022-03-22,Philadelphia Flyers,3,Detroit Red Wings,6,150,2023-09-25
2022-03-22,Nashville Predators,1,Los Angeles Kings,6,141,2023-09-25
2022-03-22,New York Rangers,4,New Jersey Devils,7,145,2023-09-25
2022-03-22,Ottawa Senators,0,New York Islanders,3,137,2023-09-25
2022-03-22,Columbus Blue Jackets,1,Pittsburgh Penguins,5,141,2023-09-25
2022-03-22,Vegas Golden Knights,0,Winnipeg Jets,4,143,2023-09-25
2022-03-22,St. Louis Blues,5,Washington Capitals,2,138,2023-09-25
2022-03-23,Chicago Blackhawks,4,Anaheim Ducks,2,150,2023-09-25
2022-03-23,Pittsburgh Penguins,3,Buffalo Sabres,4,155,2023-09-25
2022-03-23,Vancouver Canucks,3,Colorado Avalanche,1,141,2023-09-25
2022-03-23,New Jersey Devils,2,Toronto Maple Leafs,3,147,2023-09-25
2022-03-24,Tampa Bay Lightning,2,Boston Bruins,3,159,2023-09-25
2022-03-24,Dallas Stars,4,Carolina Hurricanes,3,161,2023-09-25
2022-03-24,San Jose Sharks,2,Edmonton Oilers,5,150,2023-09-25
2022-03-24,Chicago Blackhawks,4,Los Angeles Kings,3,158,2023-09-25
2022-03-24,Vancouver Canucks,2,Minnesota Wild,3,159,2023-09-25
2022-03-24,Florida Panthers,4,Montreal Canadiens,3,154,2023-09-25
2022-03-24,Detroit Red Wings,2,New York Islanders,5,139,2023-09-25
2022-03-24,Philadelphia Flyers,5,St. Louis Blues,2,139,2023-09-25
2022-03-24,Nashville Predators,1,Vegas Golden Knights,6,162,2023-09-25
2022-03-24,Ottawa Senators,5,Winnipeg Jets,2,144,2023-09-25
2022-03-25,Washington Capitals,4,Buffalo Sabres,3,155,2023-09-25
2022-03-25,Arizona Coyotes,2,Calgary Flames,4,143,2023-09-25
2022-03-25,Philadelphia Flyers,3,Colorado Avalanche,6,153,2023-09-25
2022-03-25,Pittsburgh Penguins,1,New York Rangers,5,140,2023-09-25
2022-03-25,Columbus Blue Jackets,3,Winnipeg Jets,4,150,2023-09-25
2022-03-26,New York Islanders,3,Boston Bruins,6,152,2023-09-25
2022-03-26,Edmonton Oilers,5,Calgary Flames,9,160,2023-09-25
2022-03-26,Vancouver Canucks,4,Dallas Stars,1,156,2023-09-25
2022-03-26,Tampa Bay Lightning,2,Detroit Red Wings,1,164,2023-09-25
2022-03-26,Seattle Kraken,2,Los Angeles Kings,4,140,2023-09-25
2022-03-26,Columbus Blue Jackets,2,Minnesota Wild,3,161,2023-09-25
2022-03-26,Toronto Maple Leafs,2,Montreal Canadiens,4,150,2023-09-25
2022-03-26,Florida Panthers,4,Ottawa Senators,3,174,2023-09-25
2022-03-26,Anaheim Ducks,1,San Jose Sharks,4,139,2023-09-25
2022-03-26,Carolina Hurricanes,7,St. Louis Blues,2,148,2023-09-25
2022-03-26,Chicago Blackhawks,4,Vegas Golden Knights,5,153,2023-09-25
2022-03-26,New Jersey Devils,3,Washington Capitals,4,150,2023-09-25
2022-03-27,Colorado Avalanche,2,Minnesota Wild,3,163,2023-09-25
2022-03-27,Montreal Canadiens,2,New Jersey Devils,3,162,2023-09-25
2022-03-27,Philadelphia Flyers,4,Nashville Predators,5,149,2023-09-25
2022-03-27,Tampa Bay Lightning,4,New York Islanders,1,159,2023-09-25
2022-03-27,Buffalo Sabres,4,New York Rangers,5,145,2023-09-25
2022-03-27,Detroit Red Wings,2,Pittsburgh Penguins,11,154,2023-09-25
2022-03-27,Florida Panthers,2,Toronto Maple Leafs,5,152,2023-09-25
2022-03-27,Arizona Coyotes,1,Winnipeg Jets,2,147,2023-09-25
2022-03-28,Buffalo Sabres,6,Chicago Blackhawks,5,143,2023-09-25
2022-03-28,Arizona Coyotes,1,Edmonton Oilers,6,145,2023-09-25
2022-03-28,Seattle Kraken,6,Los Angeles Kings,1,150,2023-09-25
2022-03-28,Vancouver Canucks,1,St. Louis Blues,4,139,2023-09-25
2022-03-28,Carolina Hurricanes,6,Washington Capitals,1,145,2023-09-25
2022-03-29,Dallas Stars,3,Anaheim Ducks,2,150,2023-09-25
2022-03-29,Toronto Maple Leafs,6,Boston Bruins,4,154,2023-09-25
2022-03-29,New York Islanders,4,Columbus Blue Jackets,3,142,2023-09-25
2022-03-29,Colorado Avalanche,2,Calgary Flames,1,160,2023-09-25
2022-03-29,Montreal Canadiens,4,Florida Panthers,7,159,2023-09-25
2022-03-29,Philadelphia Flyers,1,Minnesota Wild,4,145,2023-09-25
2022-03-29,Ottawa Senators,1,Nashville Predators,4,161,2023-09-25
2022-03-29,New York Rangers,3,Pittsburgh Penguins,2,137,2023-09-25
2022-03-29,Carolina Hurricanes,3,Tampa Bay Lightning,4,157,2023-09-25
2022-03-30,San Jose Sharks,2,Arizona Coyotes,5,143,2023-09-25
2022-03-30,Winnipeg Jets,3,Buffalo Sabres,2,150,2023-09-25
2022-03-30,New York Rangers,5,Detroit Red Wings,4,147,2023-09-25
2022-03-30,Los Angeles Kings,3,Edmonton Oilers,4,158,2023-09-25
2022-03-30,Vegas Golden Knights,3,Seattle Kraken,0,139,2023-09-25
2022-03-30,St. Louis Blues,4,Vancouver Canucks,3,142,2023-09-25
2022-03-31,Dallas Stars,3,Anaheim Ducks,2,150,2023-09-25
2022-03-31,New Jersey Devils,1,Boston Bruins,8,169,2023-09-25
2022-03-31,Montreal Canadiens,0,Carolina Hurricanes,4,150,2023-09-25
2022-03-31,Los Angeles Kings,3,Calgary Flames,2,154,2023-09-25
2022-03-31,San Jose Sharks,2,Colorado Avalanche,4,145,2023-09-25
2022-03-31,Chicago Blackhawks,0,Florida Panthers,4,150,2023-09-25
2022-03-31,Pittsburgh Penguins,4,Minnesota Wild,3,161,2023-09-25
2022-03-31,Columbus Blue Jackets,2,New York Islanders,5,139,2023-09-25
2022-03-31,Winnipeg Jets,3,Toronto Maple Leafs,7,159,2023-09-25
2022-04-01,Anaheim Ducks,5,Arizona Coyotes,0,147,2023-09-25
2022-04-01,Nashville Predators,3,Buffalo Sabres,4,142,2023-09-25
2022-04-01,Ottawa Senators,5,Detroit Red Wings,2,152,2023-09-25
2022-04-01,St. Louis Blues,5,Edmonton Oilers,6,154,2023-09-25
2022-04-01,New York Islanders,3,New York Rangers,0,141,2023-09-25
2022-04-01,Vegas Golden Knights,5,Seattle Kraken,2,149,2023-09-25
2022-04-01,Chicago Blackhawks,2,Tampa Bay Lightning,5,144,2023-09-25
2022-04-02,Columbus Blue Jackets,2,Boston Bruins,5,143,2023-09-25
2022-04-02,Minnesota Wild,3,Carolina Hurricanes,1,155,2023-09-25
2022-04-02,St. Louis Blues,6,Calgary Flames,4,152,2023-09-25
2022-04-02,Pittsburgh Penguins,2,Colorado Avalanche,3,157,2023-09-25
2022-04-02,Florida Panthers,7,New Jersey Devils,6,149,2023-09-25
2022-04-02,Toronto Maple Leafs,6,Philadelphia Flyers,3,144,2023-09-25
2022-04-02,Dallas Stars,5,San Jose Sharks,4,139,2023-09-25
2022-04-02,Montreal Canadiens,5,Tampa Bay Lightning,4,163,2023-09-25
2022-04-02,Los Angeles Kings,3,Winnipeg Jets,2,145,2023-09-25
2022-04-03,Edmonton Oilers,6,Anaheim Ducks,1,150,2023-09-25
2022-04-03,Florida Panthers,5,Buffalo Sabres,3,149,2023-09-25
2022-04-03,Arizona Coyotes,3,Chicago Blackhawks,2,150,2023-09-25
2022-04-03,New York Islanders,4,New Jersey Devils,3,146,2023-09-25
2022-04-03,Philadelphia Flyers,4,New York Rangers,3,160,2023-09-25
2022-04-03,Detroit Red Wings,2,Ottawa Senators,5,147,2023-09-25
2022-04-03,Dallas Stars,1,Seattle Kraken,4,147,2023-09-25
2022-04-03,Vegas Golden Knights,3,Vancouver Canucks,2,147,2023-09-25
2022-04-03,Minnesota Wild,5,Washington Capitals,1,148,2023-09-25
2022-04-04,Boston Bruins,3,Columbus Blue Jackets,2,165,2023-09-25
2022-04-04,Calgary Flames,3,Los Angeles Kings,2,150,2023-09-25
2022-04-04,Arizona Coyotes,1,St. Louis Blues,5,139,2023-09-25
2022-04-04,Toronto Maple Leafs,6,Tampa Bay Lightning,2,151,2023-09-25
2022-04-05,Carolina Hurricanes,2,Buffalo Sabres,4,145,2023-09-25
2022-04-05,New York Islanders,2,Dallas Stars,3,144,2023-09-25
2022-04-05,Boston Bruins,3,Detroit Red Wings,5,155,2023-09-25
2022-04-05,Toronto Maple Leafs,6,Florida Panthers,7,169,2023-09-25
2022-04-05,Ottawa Senators,6,Montreal Canadiens,3,147,2023-09-25
2022-04-05,New York Rangers,3,New Jersey Devils,1,140,2023-09-25
2022-04-05,Minnesota Wild,2,Nashville Predators,6,163,2023-09-25
2022-04-05,Columbus Blue Jackets,4,Philadelphia Flyers,2,144,2023-09-25
2022-04-05,Colorado Avalanche,6,Pittsburgh Penguins,4,151,2023-09-25
2022-04-05,Edmonton Oilers,2,San Jose Sharks,1,140,2023-09-25
2022-04-06,Calgary Flames,4,Anaheim Ducks,2,141,2023-09-25
2022-04-06,Seattle Kraken,1,St. Louis Blues,4,141,2023-09-25
2022-04-06,Vancouver Canucks,5,Vegas Golden Knights,1,140,2023-09-25
2022-04-06,Detroit Red Wings,3,Winnipeg Jets,1,141,2023-09-25
2022-04-06,Tampa Bay Lightning,3,Washington Capitals,4,158,2023-09-25
2022-04-07,Vancouver Canucks,5,Arizona Coyotes,1,134,2023-09-25
2022-04-07,Buffalo Sabres,3,Carolina Hurricanes,5,138,2023-09-25
2022-04-07,Philadelphia Flyers,4,Columbus Blue Jackets,1,131,2023-09-25
2022-04-07,Seattle Kraken,2,Chicago Blackhawks,0,136,2023-09-25
2022-04-07,Toronto Maple Leafs,4,Dallas Stars,3,151,2023-09-25
2022-04-07,Edmonton Oilers,3,Los Angeles Kings,2,141,2023-09-25
2022-04-07,Montreal Canadiens,7,New Jersey Devils,4,144,2023-09-25
2022-04-07,Pittsburgh Penguins,0,New York Rangers,3,144,2023-09-25
2022-04-07,Nashville Predators,3,Ottawa Senators,2,162,2023-09-25
2022-04-07,Calgary Flames,4,San Jose Sharks,2,147,2023-09-25
2022-04-08,New York Islanders,2,Carolina Hurricanes,1,138,2023-09-25
2022-04-08,Buffalo Sabres,3,Florida Panthers,4,140,2023-09-25
2022-04-08,Minnesota Wild,3,St. Louis Blues,4,155,2023-09-25
2022-04-08,Boston Bruins,2,Tampa Bay Lightning,1,154,2023-09-25
2022-04-08,Colorado Avalanche,5,Winnipeg Jets,4,155,2023-09-25
2022-04-09,New Jersey Devils,3,Dallas Stars,1,143,2023-09-25
2022-04-09,Columbus Blue Jackets,5,Detroit Red Wings,4,154,2023-09-25
2022-04-09,Colorado Avalanche,2,Edmonton Oilers,1,157,2023-09-25
2022-04-09,Florida Panthers,4,Nashville Predators,1,150,2023-09-25
2022-04-09,Ottawa Senators,1,New York Rangers,5,146,2023-09-25
2022-04-09,Anaheim Ducks,5,Philadelphia Flyers,3,148,2023-09-25
2022-04-09,Washington Capitals,6,Pittsburgh Penguins,3,159,2023-09-25
2022-04-09,Calgary Flames,4,Seattle Kraken,1,144,2023-09-25
2022-04-09,New York Islanders,1,St. Louis Blues,6,147,2023-09-25
2022-04-09,Montreal Canadiens,2,Toronto Maple Leafs,3,148,2023-09-25
2022-04-09,San Jose Sharks,2,Vancouver Canucks,4,154,2023-09-25
2022-04-09,Arizona Coyotes,1,Vegas Golden Knights,6,143,2023-09-25
2022-04-10,Anaheim Ducks,2,Carolina Hurricanes,5,156,2023-09-25
2022-04-10,Dallas Stars,6,Chicago Blackhawks,4,145,2023-09-25
2022-04-10,Los Angeles Kings,3,Minnesota Wild,6,149,2023-09-25
2022-04-10,Winnipeg Jets,4,Ottawa Senators,3,153,2023-09-25
2022-04-10,Nashville Predators,2,Pittsburgh Penguins,3,155,2023-09-25
2022-04-10,Buffalo Sabres,0,Tampa Bay Lightning,5,142,2023-09-25
2022-04-10,Boston Bruins,2,Washington Capitals,4,159,2023-09-25
2022-04-11,Winnipeg Jets,4,Montreal Canadiens,2,143,2023-09-25
2022-04-12,New Jersey Devils,6,Arizona Coyotes,2,143,2023-09-25
2022-04-12,St. Louis Blues,4,Boston Bruins,2,151,2023-09-25
2022-04-12,Seattle Kraken,3,Calgary Flames,5,148,2023-09-25
2022-04-12,Los Angeles Kings,5,Chicago Blackhawks,2,139,2023-09-25
2022-04-12,Tampa Bay Lightning,0,Dallas Stars,1,148,2023-09-25
2022-04-12,Ottawa Senators,4,Detroit Red Wings,1,144,2023-09-25
2022-04-12,Anaheim Ducks,2,Florida Panthers,3,152,2023-09-25
2022-04-12,Edmonton Oilers,1,Minnesota Wild,5,152,2023-09-25
2022-04-12,San Jose Sharks,0,Nashville Predators,1,158,2023-09-25
2022-04-12,Pittsburgh Penguins,4,New York Islanders,5,160,2023-09-25
2022-04-12,Carolina Hurricanes,4,New York Rangers,2,146,2023-09-25
2022-04-12,Buffalo Sabres,5,Toronto Maple Leafs,2,144,2023-09-25
2022-04-12,Vegas Golden Knights,4,Vancouver Canucks,5,150,2023-09-25
2022-04-12,Philadelphia Flyers,2,Washington Capitals,9,149,2023-09-25
2022-04-13,Montreal Canadiens,1,Columbus Blue Jackets,5,144,2023-09-25
2022-04-13,Los Angeles Kings,3,Colorado Avalanche,9,142,2023-09-25
2022-04-13,New York Rangers,4,Philadelphia Flyers,0,139,2023-09-25
2022-04-14,Ottawa Senators,3,Boston Bruins,2,159,2023-09-25
2022-04-14,St. Louis Blues,6,Buffalo Sabres,2,142,2023-09-25
2022-04-14,Detroit Red Wings,3,Carolina Hurricanes,0,151,2023-09-25
2022-04-14,Vegas Golden Knights,6,Calgary Flames,1,150,2023-09-25
2022-04-14,San Jose Sharks,4,Chicago Blackhawks,5,165,2023-09-25
2022-04-14,New Jersey Devils,1,Colorado Avalanche,3,140,2023-09-25
2022-04-14,Minnesota Wild,3,Dallas Stars,2,151,2023-09-25
2022-04-14,Edmonton Oilers,4,Nashville Predators,0,154,2023-09-25
2022-04-14,New York Islanders,3,Pittsburgh Penguins,6,149,2023-09-25
2022-04-14,Anaheim Ducks,3,Tampa Bay Lightning,4,155,2023-09-25
2022-04-14,Washington Capitals,3,Toronto Maple Leafs,7,150,2023-09-25
2022-04-14,Arizona Coyotes,1,Vancouver Canucks,7,142,2023-09-25
2022-04-15,Winnipeg Jets,1,Florida Panthers,6,147,2023-09-25
2022-04-15,New York Islanders,3,Montreal Canadiens,0,142,2023-09-25
2022-04-16,Pittsburgh Penguins,1,Boston Bruins,2,146,2023-09-25
2022-04-16,Philadelphia Flyers,3,Buffalo Sabres,4,144,2023-09-25
2022-04-16,Arizona Coyotes,1,Calgary Flames,9,146,2023-09-25
2022-04-16,Carolina Hurricanes,4,Colorado Avalanche,7,154,2023-09-25
2022-04-16,San Jose Sharks,1,Dallas Stars,2,142,2023-09-25
2022-04-16,Vegas Golden Knights,0,Edmonton Oilers,4,151,2023-09-25
2022-04-16,Columbus Blue Jackets,1,Los Angeles Kings,2,143,2023-09-25
2022-04-16,Washington Capitals,8,Montreal Canadiens,4,163,2023-09-25
2022-04-16,Chicago Blackhawks,3,Nashville Predators,4,156,2023-09-25
2022-04-16,Detroit Red Wings,0,New York Rangers,4,138,2023-09-25
2022-04-16,Toronto Maple Leafs,5,Ottawa Senators,4,155,2023-09-25
