date,away_team_id,away_goals,home_team_id,home_goals,length_of_game_min,updated_at
2021-04-22,New Jersey Devils,1,Pittsburgh Penguins,5,135,2023-09-25
2021-04-22,Colorado Avalanche,4,St. Louis Blues,2,146,2023-09-25
2021-04-22,Columbus Blue Jackets,1,Tampa Bay Lightning,3,143,2023-09-25
2021-04-22,Ottawa Senators,3,Vancouver Canucks,0,145,2023-09-25
2021-04-22,Toronto Maple Leafs,5,Winnipeg Jets,3,139,2023-09-25
2021-04-23,Boston Bruins,4,Buffalo Sabres,6,151,2023-09-25
2021-04-23,Montreal Canadiens,2,Calgary Flames,4,148,2023-09-25
2021-04-23,Nashville Predators,3,Chicago Blackhawks,1,141,2023-09-25
2021-04-23,Minnesota Wild,4,Los Angeles Kings,2,141,2023-09-25
2021-04-23,Philadelphia Flyers,1,New York Rangers,4,142,2023-09-25
2021-04-24,Vegas Golden Knights,5,Anaheim Ducks,1,145,2023-09-25
2021-04-24,Montreal Canadiens,2,Calgary Flames,5,151,2023-09-25
2021-04-24,Dallas Stars,2,Detroit Red Wings,1,144,2023-09-25
2021-04-24,Carolina Hurricanes,3,Florida Panthers,4,151,2023-09-25
2021-04-24,Arizona Coyotes,4,Los Angeles Kings,0,145,2023-09-25
2021-04-24,Washington Capitals,6,New York Islanders,3,148,2023-09-25
2021-04-24,New Jersey Devils,2,Pittsburgh Penguins,4,144,2023-09-25
2021-04-24,Minnesota Wild,6,San Jose Sharks,3,140,2023-09-25
2021-04-24,Colorado Avalanche,3,St. Louis Blues,5,152,2023-09-25
2021-04-24,Ottawa Senators,2,Vancouver Canucks,4,147,2023-09-25
2021-04-24,Toronto Maple Leafs,4,Winnipeg Jets,1,142,2023-09-25
2021-04-25,Buffalo Sabres,3,New York Rangers,6,140,2023-09-25
2021-04-25,New Jersey Devils,3,Philadelphia Flyers,4,162,2023-09-25
2021-04-25,Boston Bruins,0,Pittsburgh Penguins,1,146,2023-09-25
2021-04-25,Columbus Blue Jackets,3,Tampa Bay Lightning,4,146,2023-09-25
2021-04-26,Montreal Canadiens,2,Calgary Flames,1,141,2023-09-25
2021-04-26,Carolina Hurricanes,3,Dallas Stars,4,154,2023-09-25
2021-04-26,Anaheim Ducks,1,Los Angeles Kings,4,138,2023-09-25
2021-04-26,Florida Panthers,1,Nashville Predators,4,146,2023-09-25
2021-04-26,Vancouver Canucks,1,Ottawa Senators,2,137,2023-09-25
2021-04-26,Arizona Coyotes,4,San Jose Sharks,6,145,2023-09-25
2021-04-26,Colorado Avalanche,1,St. Louis Blues,4,143,2023-09-25
2021-04-26,Edmonton Oilers,6,Winnipeg Jets,1,131,2023-09-25
2021-04-27,Detroit Red Wings,0,Columbus Blue Jackets,1,149,2023-09-25
2021-04-27,Tampa Bay Lightning,7,Chicago Blackhawks,4,147,2023-09-25
2021-04-27,Carolina Hurricanes,5,Dallas Stars,1,142,2023-09-25
2021-04-27,Philadelphia Flyers,4,New Jersey Devils,6,156,2023-09-25
2021-04-27,Florida Panthers,7,Nashville Predators,4,150,2023-09-25
2021-04-27,Buffalo Sabres,1,New York Rangers,3,142,2023-09-25
2021-04-27,Boston Bruins,3,Pittsburgh Penguins,1,146,2023-09-25
2021-04-27,New York Islanders,0,Washington Capitals,1,147,2023-09-25
2021-04-28,Anaheim Ducks,3,Los Angeles Kings,2,139,2023-09-25
2021-04-28,St. Louis Blues,4,Minnesota Wild,3,145,2023-09-25
2021-04-28,Toronto Maple Leafs,4,Montreal Canadiens,1,140,2023-09-25
2021-04-28,Vancouver Canucks,3,Ottawa Senators,6,143,2023-09-25
2021-04-28,Arizona Coyotes,2,San Jose Sharks,4,146,2023-09-25
2021-04-28,Colorado Avalanche,2,Vegas Golden Knights,5,146,2023-09-25
2021-04-28,Edmonton Oilers,3,Winnipeg Jets,1,144,2023-09-25
2021-04-29,Buffalo Sabres,2,Boston Bruins,5,151,2023-09-25
2021-04-29,Detroit Red Wings,1,Carolina Hurricanes,3,144,2023-09-25
2021-04-29,Florida Panthers,4,Chicago Blackhawks,3,144,2023-09-25
2021-04-29,Calgary Flames,3,Edmonton Oilers,1,143,2023-09-25
2021-04-29,St. Louis Blues,5,Minnesota Wild,4,153,2023-09-25
2021-04-29,Philadelphia Flyers,3,New Jersey Devils,5,149,2023-09-25
2021-04-29,New York Islanders,4,New York Rangers,0,141,2023-09-25
2021-04-29,Dallas Stars,0,Tampa Bay Lightning,3,136,2023-09-25
2021-04-29,Vancouver Canucks,1,Toronto Maple Leafs,4,141,2023-09-25
2021-04-29,Pittsburgh Penguins,5,Washington Capitals,4,164,2023-09-25
2021-04-30,Los Angeles Kings,2,Anaheim Ducks,1,144,2023-09-25
2021-04-30,Vegas Golden Knights,0,Arizona Coyotes,3,143,2023-09-25
2021-04-30,San Jose Sharks,0,Colorado Avalanche,3,141,2023-09-25
2021-04-30,Winnipeg Jets,3,Montreal Canadiens,5,142,2023-09-25
2021-05-01,Los Angeles Kings,2,Anaheim Ducks,6,142,2023-09-25
2021-05-01,Vegas Golden Knights,3,Arizona Coyotes,2,153,2023-09-25
2021-05-01,Buffalo Sabres,2,Boston Bruins,6,155,2023-09-25
2021-05-01,Columbus Blue Jackets,1,Carolina Hurricanes,2,144,2023-09-25
2021-05-01,Florida Panthers,5,Chicago Blackhawks,4,140,2023-09-25
2021-05-01,San Jose Sharks,3,Colorado Avalanche,4,150,2023-09-25
2021-05-01,Tampa Bay Lightning,0,Detroit Red Wings,1,163,2023-09-25
2021-05-01,Calgary Flames,1,Edmonton Oilers,4,143,2023-09-25
2021-05-01,St. Louis Blues,3,Minnesota Wild,4,148,2023-09-25
2021-05-01,Ottawa Senators,2,Montreal Canadiens,3,145,2023-09-25
2021-05-01,Dallas Stars,0,Nashville Predators,1,149,2023-09-25
2021-05-01,New York Rangers,0,New York Islanders,3,133,2023-09-25
2021-05-01,New Jersey Devils,4,Philadelphia Flyers,1,143,2023-09-25
2021-05-01,Vancouver Canucks,1,Toronto Maple Leafs,5,140,2023-09-25
2021-05-01,Pittsburgh Penguins,3,Washington Capitals,0,145,2023-09-25
2021-05-02,Tampa Bay Lightning,2,Detroit Red Wings,1,144,2023-09-25
2021-05-03,Los Angeles Kings,3,Arizona Coyotes,2,144,2023-09-25
2021-05-03,New York Islanders,2,Buffalo Sabres,4,146,2023-09-25
2021-05-03,Chicago Blackhawks,2,Carolina Hurricanes,5,147,2023-09-25
2021-05-03,Nashville Predators,4,Columbus Blue Jackets,3,150,2023-09-25
2021-05-03,Dallas Stars,4,Florida Panthers,5,155,2023-09-25
2021-05-03,Vegas Golden Knights,5,Minnesota Wild,6,157,2023-09-25
2021-05-03,Toronto Maple Leafs,2,Montreal Canadiens,3,151,2023-09-25
2021-05-03,Boston Bruins,3,New Jersey Devils,0,143,2023-09-25
2021-05-03,Washington Capitals,6,New York Rangers,3,152,2023-09-25
2021-05-03,Winnipeg Jets,1,Ottawa Senators,2,139,2023-09-25
2021-05-03,Pittsburgh Penguins,2,Philadelphia Flyers,7,152,2023-09-25
2021-05-03,Colorado Avalanche,5,San Jose Sharks,4,144,2023-09-25
2021-05-03,Anaheim Ducks,1,St. Louis Blues,3,146,2023-09-25
2021-05-03,Edmonton Oilers,5,Vancouver Canucks,3,140,2023-09-25
2021-05-04,New York Islanders,3,Buffalo Sabres,4,148,2023-09-25
2021-05-04,Chicago Blackhawks,3,Carolina Hurricanes,6,144,2023-09-25
2021-05-04,Boston Bruins,3,New Jersey Devils,4,162,2023-09-25
2021-05-04,Pittsburgh Penguins,7,Philadelphia Flyers,3,153,2023-09-25
2021-05-04,Edmonton Oilers,4,Vancouver Canucks,1,136,2023-09-25
2021-05-05,Los Angeles Kings,4,Arizona Coyotes,2,147,2023-09-25
2021-05-05,Nashville Predators,2,Columbus Blue Jackets,4,143,2023-09-25
2021-05-05,Winnipeg Jets,4,Calgary Flames,0,136,2023-09-25
2021-05-05,Vegas Golden Knights,3,Minnesota Wild,2,158,2023-09-25
2021-05-05,Washington Capitals,4,New York Rangers,2,155,2023-09-25
2021-05-05,Montreal Canadiens,1,Ottawa Senators,5,147,2023-09-25
2021-05-05,Colorado Avalanche,2,San Jose Sharks,3,146,2023-09-25
2021-05-05,Anaheim Ducks,3,St. Louis Blues,2,159,2023-09-25
2021-05-05,Dallas Stars,2,Tampa Bay Lightning,6,146,2023-09-25
2021-05-06,New York Rangers,0,Boston Bruins,4,141,2023-09-25
2021-05-06,Chicago Blackhawks,2,Carolina Hurricanes,1,145,2023-09-25
2021-05-06,Vancouver Canucks,6,Edmonton Oilers,3,149,2023-09-25
2021-05-06,New Jersey Devils,2,New York Islanders,1,138,2023-09-25
2021-05-06,Buffalo Sabres,4,Pittsburgh Penguins,8,139,2023-09-25
2021-05-06,Montreal Canadiens,2,Toronto Maple Leafs,5,143,2023-09-25
2021-05-07,Detroit Red Wings,5,Columbus Blue Jackets,2,134,2023-09-25
2021-05-07,Colorado Avalanche,3,Los Angeles Kings,2,137,2023-09-25
2021-05-07,Anaheim Ducks,3,Minnesota Wild,4,147,2023-09-25
2021-05-07,Arizona Coyotes,5,San Jose Sharks,2,154,2023-09-25
2021-05-07,Dallas Stars,5,Tampa Bay Lightning,2,151,2023-09-25
2021-05-07,St. Louis Blues,3,Vegas Golden Knights,4,147,2023-09-25
2021-05-07,Philadelphia Flyers,4,Washington Capitals,2,143,2023-09-25
2021-05-08,New York Rangers,5,Boston Bruins,4,153,2023-09-25
2021-05-08,Detroit Red Wings,4,Columbus Blue Jackets,5,151,2023-09-25
2021-05-08,Vancouver Canucks,3,Edmonton Oilers,4,140,2023-09-25
2021-05-08,Tampa Bay Lightning,1,Florida Panthers,5,155,2023-09-25
2021-05-08,Colorado Avalanche,3,Los Angeles Kings,2,138,2023-09-25
2021-05-08,Anaheim Ducks,3,Minnesota Wild,4,149,2023-09-25
2021-05-08,Carolina Hurricanes,1,Nashville Predators,3,142,2023-09-25
2021-05-08,New Jersey Devils,1,New York Islanders,5,141,2023-09-25
2021-05-08,Buffalo Sabres,0,Pittsburgh Penguins,1,136,2023-09-25
2021-05-08,Arizona Coyotes,5,San Jose Sharks,4,150,2023-09-25
2021-05-08,Montreal Canadiens,2,Toronto Maple Leafs,3,149,2023-09-25
2021-05-08,St. Louis Blues,1,Vegas Golden Knights,4,155,2023-09-25
2021-05-08,Ottawa Senators,4,Winnipeg Jets,2,136,2023-09-25
2021-05-08,Philadelphia Flyers,1,Washington Capitals,2,149,2023-09-25
2021-05-09,Ottawa Senators,1,Calgary Flames,6,143,2023-09-25
2021-05-09,Dallas Stars,2,Chicago Blackhawks,4,132,2023-09-25
2021-05-10,New York Islanders,2,Boston Bruins,3,158,2023-09-25
2021-05-10,Dallas Stars,5,Chicago Blackhawks,4,146,2023-09-25
2021-05-10,Tampa Bay Lightning,0,Florida Panthers,4,150,2023-09-25
2021-05-10,St. Louis Blues,2,Los Angeles Kings,1,149,2023-09-25
2021-05-10,Edmonton Oilers,4,Montreal Canadiens,3,146,2023-09-25
2021-05-10,Carolina Hurricanes,0,Nashville Predators,5,145,2023-09-25
2021-05-10,New Jersey Devils,2,Philadelphia Flyers,4,138,2023-09-25
2021-05-10,Colorado Avalanche,2,Vegas Golden Knights,1,141,2023-09-25
2021-05-10,Vancouver Canucks,3,Winnipeg Jets,1,143,2023-09-25
2021-05-11,Vancouver Canucks,0,Winnipeg Jets,5,137,2023-09-25
2021-05-11,Boston Bruins,1,Washington Capitals,2,140,2023-09-25
2021-05-12,Los Angeles Kings,0,Colorado Avalanche,6,148,2023-09-25
2021-05-12,Edmonton Oilers,4,Montreal Canadiens,3,138,2023-09-25
2021-05-12,Toronto Maple Leafs,3,Ottawa Senators,4,142,2023-09-25
2021-05-12,Vegas Golden Knights,6,San Jose Sharks,0,137,2023-09-25
2021-05-12,Minnesota Wild,0,St. Louis Blues,4,140,2023-09-25
2021-05-13,Vancouver Canucks,1,Calgary Flames,4,141,2023-09-25
2021-05-13,Los Angeles Kings,1,Colorado Avalanche,5,145,2023-09-25
2021-05-13,Minnesota Wild,3,St. Louis Blues,7,139,2023-09-25
2021-05-14,Toronto Maple Leafs,2,Winnipeg Jets,4,133,2023-09-25
2021-05-15,Vancouver Canucks,4,Edmonton Oilers,1,135,2023-09-25
2021-05-16,Calgary Flames,6,Vancouver Canucks,5,154,2023-09-25
2021-05-18,Calgary Flames,2,Vancouver Canucks,4,148,2023-09-25
2021-05-19,Vancouver Canucks,2,Calgary Flames,6,147,2023-09-25
2021-05-15,Boston Bruins,2,Washington Capitals,3,178,2023-09-25
2021-05-16,Tampa Bay Lightning,5,Florida Panthers,4,167,2023-09-25
2021-05-16,Minnesota Wild,1,Vegas Golden Knights,0,170,2023-09-25
2021-05-16,New York Islanders,4,Pittsburgh Penguins,3,189,2023-09-25
2021-05-17,Nashville Predators,2,Carolina Hurricanes,5,165,2023-09-25
2021-05-17,Boston Bruins,4,Washington Capitals,3,173,2023-09-25
2021-05-17,St. Louis Blues,1,Colorado Avalanche,4,154,2023-09-25
2021-05-18,Tampa Bay Lightning,3,Florida Panthers,1,152,2023-09-25
2021-05-18,New York Islanders,1,Pittsburgh Penguins,2,148,2023-09-25
2021-05-18,Minnesota Wild,1,Vegas Golden Knights,3,153,2023-09-25
2021-05-19,Washington Capitals,2,Boston Bruins,3,234,2023-09-25
2021-05-19,Nashville Predators,0,Carolina Hurricanes,3,156,2023-09-25
2021-05-19,St. Louis Blues,3,Colorado Avalanche,6,149,2023-09-25
2021-05-19,Winnipeg Jets,4,Edmonton Oilers,1,142,2023-09-25
2021-05-20,Pittsburgh Penguins,5,New York Islanders,4,168,2023-09-25
2021-05-20,Montreal Canadiens,2,Toronto Maple Leafs,1,164,2023-09-25
2021-05-20,Florida Panthers,6,Tampa Bay Lightning,5,185,2023-09-25
2021-05-20,Vegas Golden Knights,5,Minnesota Wild,2,150,2023-09-25
2021-05-21,Washington Capitals,1,Boston Bruins,4,166,2023-09-25
2021-05-21,Winnipeg Jets,1,Edmonton Oilers,0,170,2023-09-25
2021-05-21,Carolina Hurricanes,4,Nashville Predators,5,248,2023-09-25
2021-05-21,Colorado Avalanche,5,St. Louis Blues,1,150,2023-09-25
2021-05-22,Montreal Canadiens,1,Toronto Maple Leafs,5,153,2023-09-25
2021-05-22,Pittsburgh Penguins,1,New York Islanders,4,146,2023-09-25
2021-05-22,Vegas Golden Knights,4,Minnesota Wild,0,144,2023-09-25
2021-05-22,Florida Panthers,2,Tampa Bay Lightning,6,171,2023-09-25
2021-05-23,Carolina Hurricanes,3,Nashville Predators,4,242,2023-09-25
2021-05-23,Colorado Avalanche,5,St. Louis Blues,2,150,2023-09-25
2021-05-23,Edmonton Oilers,4,Winnipeg Jets,5,172,2023-09-25
2021-05-23,Boston Bruins,3,Washington Capitals,1,153,2023-09-25
2021-05-24,Minnesota Wild,4,Vegas Golden Knights,2,148,2023-09-25
2021-05-24,Edmonton Oilers,3,Winnipeg Jets,4,259,2023-09-25
2021-05-24,New York Islanders,3,Pittsburgh Penguins,2,203,2023-09-25
2021-05-24,Toronto Maple Leafs,2,Montreal Canadiens,1,152,2023-09-25
2021-05-24,Tampa Bay Lightning,1,Florida Panthers,4,151,2023-09-25
2021-05-25,Nashville Predators,2,Carolina Hurricanes,3,184,2023-09-25
2021-05-25,Toronto Maple Leafs,4,Montreal Canadiens,0,145,2023-09-25
2021-05-26,Vegas Golden Knights,0,Minnesota Wild,3,159,2023-09-25
2021-05-26,Pittsburgh Penguins,3,New York Islanders,5,149,2023-09-25
2021-05-26,Florida Panthers,0,Tampa Bay Lightning,4,145,2023-09-25
2021-05-27,Carolina Hurricanes,4,Nashville Predators,3,165,2023-09-25
2021-05-27,Montreal Canadiens,4,Toronto Maple Leafs,3,163,2023-09-25
2021-05-28,Minnesota Wild,2,Vegas Golden Knights,6,157,2023-09-25
2021-05-29,Toronto Maple Leafs,2,Montreal Canadiens,3,187,2023-09-25
2021-05-29,New York Islanders,2,Boston Bruins,5,157,2023-09-25
2021-05-30,Vegas Golden Knights,1,Colorado Avalanche,7,156,2023-09-25
2021-05-30,Tampa Bay Lightning,2,Carolina Hurricanes,1,152,2023-09-25
2021-05-31,New York Islanders,4,Boston Bruins,3,196,2023-09-25
2021-05-31,Montreal Canadiens,3,Toronto Maple Leafs,1,141,2023-09-25
2021-06-01,Tampa Bay Lightning,2,Carolina Hurricanes,1,149,2023-09-25
2021-06-02,Vegas Golden Knights,2,Colorado Avalanche,3,178,2023-09-25
2021-06-02,Montreal Canadiens,5,Winnipeg Jets,3,152,2023-09-25
2021-06-03,Boston Bruins,2,New York Islanders,1,171,2023-09-25
2021-06-03,Carolina Hurricanes,3,Tampa Bay Lightning,2,170,2023-09-25
2021-06-04,Colorado Avalanche,2,Vegas Golden Knights,3,154,2023-09-25
2021-06-04,Montreal Canadiens,1,Winnipeg Jets,0,146,2023-09-25
2021-06-05,Boston Bruins,1,New York Islanders,4,161,2023-09-25
2021-06-05,Carolina Hurricanes,4,Tampa Bay Lightning,6,154,2023-09-25
2021-06-06,Winnipeg Jets,1,Montreal Canadiens,5,155,2023-09-25
2021-06-06,Colorado Avalanche,1,Vegas Golden Knights,5,149,2023-09-25
2021-06-07,New York Islanders,5,Boston Bruins,4,155,2023-09-25
2021-06-07,Winnipeg Jets,2,Montreal Canadiens,3,160,2023-09-25
2021-06-08,Vegas Golden Knights,3,Colorado Avalanche,2,164,2023-09-25
2021-06-08,Tampa Bay Lightning,2,Carolina Hurricanes,0,143,2023-09-25
2021-06-09,Boston Bruins,2,New York Islanders,6,140,2023-09-25
2021-06-10,Colorado Avalanche,3,Vegas Golden Knights,6,154,2023-09-25
2021-06-13,New York Islanders,2,Tampa Bay Lightning,1,139,2023-09-25
2021-06-14,Montreal Canadiens,1,Vegas Golden Knights,4,150,2023-09-25
2021-06-15,New York Islanders,2,Tampa Bay Lightning,4,156,2023-09-25
2021-06-16,Montreal Canadiens,3,Vegas Golden Knights,2,148,2023-09-25
2021-06-17,Tampa Bay Lightning,2,New York Islanders,1,145,2023-09-25
2021-06-18,Vegas Golden Knights,2,Montreal Canadiens,3,181,2023-09-25
2021-06-19,Tampa Bay Lightning,2,New York Islanders,3,155,2023-09-25
2021-06-20,Vegas Golden Knights,2,Montreal Canadiens,1,166,2023-09-25
2021-06-21,New York Islanders,0,Tampa Bay Lightning,8,159,2023-09-25
2021-06-22,Montreal Canadiens,4,Vegas Golden Knights,1,151,2023-09-25
2021-06-23,Tampa Bay Lightning,2,New York Islanders,3,166,2023-09-25
2021-06-24,Vegas Golden Knights,2,Montreal Canadiens,3,168,2023-09-25
2021-06-25,New York Islanders,0,Tampa Bay Lightning,1,131,2023-09-25
2021-06-28,Montreal Canadiens,1,Tampa Bay Lightning,5,150,2023-09-25
2021-06-30,Montreal Canadiens,1,Tampa Bay Lightning,3,153,2023-09-25
2021-07-02,Tampa Bay Lightning,6,Montreal Canadiens,3,151,2023-09-25
2021-07-05,Tampa Bay Lightning,2,Montreal Canadiens,3,166,2023-09-25
2021-07-07,Montreal Canadiens,0,Tampa Bay Lightning,1,150,2023-09-25
