date,away_team_id,away_goals,home_team_id,home_goals,length_of_game_min,updated_at
2023-02-26,Nashville Predators,6,Arizona Coyotes,2,145,2023-09-27
2023-02-26,Washington Capitals,4,Buffalo Sabres,7,150,2023-09-27
2023-02-26,Columbus Blue Jackets,2,Minnesota Wild,3,150,2023-09-27
2023-02-26,Los Angeles Kings,2,New York Rangers,5,147,2023-09-27
2023-02-26,Tampa Bay Lightning,3,Pittsburgh Penguins,7,145,2023-09-27
2023-02-26,Toronto Maple Leafs,5,Seattle Kraken,1,136,2023-09-27
2023-02-26,New York Islanders,4,Winnipeg Jets,0,139,2023-09-27
2023-02-27,Chicago Blackhawks,2,Anaheim Ducks,4,141,2023-09-27
2023-02-27,Vegas Golden Knights,0,Colorado Avalanche,3,145,2023-09-27
2023-02-27,Vancouver Canucks,5,Dallas Stars,4,153,2023-09-27
2023-02-27,Boston Bruins,3,Edmonton Oilers,2,149,2023-09-27
2023-02-27,Detroit Red Wings,2,Ottawa Senators,6,153,2023-09-27
2023-02-28,Chicago Blackhawks,1,Arizona Coyotes,4,142,2023-09-27
2023-02-28,Columbus Blue Jackets,5,Buffalo Sabres,3,144,2023-09-27
2023-02-28,Boston Bruins,4,Calgary Flames,3,163,2023-09-27
2023-02-28,New York Islanders,1,Minnesota Wild,2,148,2023-09-27
2023-02-28,Pittsburgh Penguins,3,Nashville Predators,1,139,2023-09-27
2023-02-28,Detroit Red Wings,1,Ottawa Senators,6,154,2023-09-27
2023-02-28,Montreal Canadiens,3,San Jose Sharks,1,144,2023-09-27
2023-02-28,Seattle Kraken,5,St. Louis Blues,3,143,2023-09-27
2023-02-28,Florida Panthers,4,Tampa Bay Lightning,1,151,2023-09-27
2023-02-28,Los Angeles Kings,6,Winnipeg Jets,5,159,2023-09-27
2023-03-01,Washington Capitals,3,Anaheim Ducks,2,153,2023-09-27
2023-03-01,New Jersey Devils,7,Colorado Avalanche,5,157,2023-09-27
2023-03-01,Arizona Coyotes,2,Dallas Stars,4,145,2023-09-27
2023-03-01,Toronto Maple Leafs,2,Edmonton Oilers,5,148,2023-09-27
2023-03-01,New York Rangers,3,Philadelphia Flyers,2,144,2023-09-27
2023-03-01,Carolina Hurricanes,2,Vegas Golden Knights,3,147,2023-09-27
2023-03-02,Buffalo Sabres,1,Boston Bruins,7,151,2023-09-27
2023-03-02,Toronto Maple Leafs,2,Calgary Flames,1,150,2023-09-27
2023-03-02,Dallas Stars,5,Chicago Blackhawks,2,140,2023-09-27
2023-03-02,Seattle Kraken,5,Detroit Red Wings,4,156,2023-09-27
2023-03-02,Nashville Predators,2,Florida Panthers,1,143,2023-09-27
2023-03-02,Montreal Canadiens,2,Los Angeles Kings,3,149,2023-09-27
2023-03-02,Ottawa Senators,5,New York Rangers,3,151,2023-09-27
2023-03-02,St. Louis Blues,6,San Jose Sharks,3,141,2023-09-27
2023-03-02,Pittsburgh Penguins,5,Tampa Bay Lightning,4,161,2023-09-27
2023-03-02,Minnesota Wild,2,Vancouver Canucks,1,149,2023-09-27
2023-03-03,Montreal Canadiens,2,Anaheim Ducks,3,144,2023-09-27
2023-03-03,Carolina Hurricanes,6,Arizona Coyotes,1,142,2023-09-27
2023-03-03,Seattle Kraken,4,Columbus Blue Jackets,2,147,2023-09-27
2023-03-03,Winnipeg Jets,3,Edmonton Oilers,6,152,2023-09-27
2023-03-03,New Jersey Devils,3,Vegas Golden Knights,4,157,2023-09-27
2023-03-04,New York Rangers,2,Boston Bruins,4,158,2023-09-27
2023-03-04,Tampa Bay Lightning,3,Buffalo Sabres,5,148,2023-09-27
2023-03-04,Minnesota Wild,3,Calgary Flames,0,150,2023-09-27
2023-03-04,Nashville Predators,3,Chicago Blackhawks,1,139,2023-09-27
2023-03-04,Colorado Avalanche,3,Dallas Stars,7,145,2023-09-27
2023-03-04,Pittsburgh Penguins,1,Florida Panthers,4,148,2023-09-27
2023-03-04,St. Louis Blues,2,Los Angeles Kings,4,140,2023-09-27
2023-03-04,Detroit Red Wings,1,New York Islanders,4,135,2023-09-27
2023-03-04,Columbus Blue Jackets,2,Ottawa Senators,5,141,2023-09-27
2023-03-04,Washington Capitals,8,San Jose Sharks,3,152,2023-09-27
2023-03-04,Toronto Maple Leafs,1,Vancouver Canucks,4,146,2023-09-27
2023-03-04,Edmonton Oilers,5,Winnipeg Jets,7,153,2023-09-27
2023-03-05,New Jersey Devils,5,Arizona Coyotes,4,144,2023-09-27
2023-03-05,Tampa Bay Lightning,0,Carolina Hurricanes,6,154,2023-09-27
2023-03-05,Seattle Kraken,3,Colorado Avalanche,2,148,2023-09-27
2023-03-05,Detroit Red Wings,1,Philadelphia Flyers,3,146,2023-09-27
2023-03-05,Montreal Canadiens,3,Vegas Golden Knights,4,136,2023-09-27
2023-03-06,Edmonton Oilers,3,Buffalo Sabres,2,146,2023-09-27
2023-03-06,Ottawa Senators,0,Chicago Blackhawks,5,147,2023-09-27
2023-03-06,Calgary Flames,5,Dallas Stars,4,152,2023-09-27
2023-03-06,Washington Capitals,2,Los Angeles Kings,4,149,2023-09-27
2023-03-06,Nashville Predators,3,Vancouver Canucks,4,153,2023-09-27
2023-03-06,San Jose Sharks,3,Winnipeg Jets,2,150,2023-09-27
2023-03-07,St. Louis Blues,2,Arizona Coyotes,6,150,2023-09-27
2023-03-07,San Jose Sharks,0,Colorado Avalanche,6,146,2023-09-27
2023-03-07,Vegas Golden Knights,1,Florida Panthers,2,142,2023-09-27
2023-03-07,Calgary Flames,1,Minnesota Wild,0,163,2023-09-27
2023-03-07,Carolina Hurricanes,4,Montreal Canadiens,3,168,2023-09-27
2023-03-07,Toronto Maple Leafs,4,New Jersey Devils,3,141,2023-09-27
2023-03-07,Buffalo Sabres,2,New York Islanders,3,144,2023-09-27
2023-03-07,Columbus Blue Jackets,4,Pittsburgh Penguins,5,152,2023-09-27
2023-03-07,Anaheim Ducks,2,Seattle Kraken,5,146,2023-09-27
2023-03-07,Philadelphia Flyers,2,Tampa Bay Lightning,5,156,2023-09-27
2023-03-08,Chicago Blackhawks,3,Detroit Red Wings,4,150,2023-09-27
2023-03-08,Anaheim Ducks,2,Vancouver Canucks,3,141,2023-09-27
2023-03-08,Minnesota Wild,4,Winnipeg Jets,2,138,2023-09-27
2023-03-09,Nashville Predators,1,Arizona Coyotes,4,147,2023-09-27
2023-03-09,Edmonton Oilers,3,Boston Bruins,2,145,2023-09-27
2023-03-09,Dallas Stars,10,Buffalo Sabres,4,149,2023-09-27
2023-03-09,Philadelphia Flyers,0,Carolina Hurricanes,1,139,2023-09-27
2023-03-09,Los Angeles Kings,5,Colorado Avalanche,2,143,2023-09-27
2023-03-09,New York Rangers,4,Montreal Canadiens,3,156,2023-09-27
2023-03-09,New York Islanders,4,Pittsburgh Penguins,3,147,2023-09-27
2023-03-09,Ottawa Senators,5,Seattle Kraken,4,154,2023-09-27
2023-03-09,San Jose Sharks,2,St. Louis Blues,4,154,2023-09-27
2023-03-09,Vegas Golden Knights,4,Tampa Bay Lightning,3,163,2023-09-27
2023-03-09,New Jersey Devils,3,Washington Capitals,2,163,2023-09-27
2023-03-10,Anaheim Ducks,3,Calgary Flames,1,133,2023-09-27
2023-03-10,Chicago Blackhawks,3,Florida Panthers,4,146,2023-09-27
2023-03-11,Detroit Red Wings,2,Boston Bruins,3,156,2023-09-27
2023-03-11,New York Rangers,2,Buffalo Sabres,1,145,2023-09-27
2023-03-11,Vegas Golden Knights,4,Carolina Hurricanes,0,150,2023-09-27
2023-03-11,St. Louis Blues,5,Columbus Blue Jackets,2,150,2023-09-27
2023-03-11,Arizona Coyotes,2,Colorado Avalanche,3,149,2023-09-27
2023-03-11,Winnipeg Jets,5,Florida Panthers,4,163,2023-09-27
2023-03-11,Nashville Predators,2,Los Angeles Kings,1,155,2023-09-27
2023-03-11,New Jersey Devils,3,Montreal Canadiens,1,143,2023-09-27
2023-03-11,Washington Capitals,5,New York Islanders,1,142,2023-09-27
2023-03-11,Philadelphia Flyers,1,Pittsburgh Penguins,5,141,2023-09-27
2023-03-11,Dallas Stars,4,Seattle Kraken,3,148,2023-09-27
2023-03-11,Minnesota Wild,5,San Jose Sharks,2,155,2023-09-27
2023-03-11,Chicago Blackhawks,1,Tampa Bay Lightning,3,137,2023-09-27
2023-03-11,Edmonton Oilers,4,Toronto Maple Leafs,7,151,2023-09-27
2023-03-11,Ottawa Senators,2,Vancouver Canucks,5,158,2023-09-27
2023-03-12,Nashville Predators,5,Anaheim Ducks,4,143,2023-09-27
2023-03-12,Minnesota Wild,4,Arizona Coyotes,5,156,2023-09-27
2023-03-12,Ottawa Senators,1,Calgary Flames,5,151,2023-09-27
2023-03-12,Boston Bruins,3,Detroit Red Wings,5,156,2023-09-27
2023-03-12,Carolina Hurricanes,0,New Jersey Devils,3,141,2023-09-27
2023-03-12,New York Rangers,2,Pittsburgh Penguins,3,157,2023-09-27
2023-03-12,Vegas Golden Knights,5,St. Louis Blues,3,145,2023-09-27
2023-03-12,Winnipeg Jets,3,Tampa Bay Lightning,2,146,2023-09-27
2023-03-13,Colorado Avalanche,8,Montreal Canadiens,4,150,2023-09-27
2023-03-13,Dallas Stars,5,Seattle Kraken,2,147,2023-09-27
2023-03-13,Buffalo Sabres,4,Toronto Maple Leafs,3,145,2023-09-27
2023-03-14,Calgary Flames,3,Arizona Coyotes,4,155,2023-09-27
2023-03-14,Winnipeg Jets,3,Carolina Hurricanes,5,134,2023-09-27
2023-03-14,Boston Bruins,3,Chicago Blackhawks,6,162,2023-09-27
2023-03-14,Ottawa Senators,3,Edmonton Oilers,6,150,2023-09-27
2023-03-14,New York Islanders,2,Los Angeles Kings,5,146,2023-09-27
2023-03-14,Tampa Bay Lightning,4,New Jersey Devils,1,142,2023-09-27
2023-03-14,Detroit Red Wings,1,Nashville Predators,2,148,2023-09-27
2023-03-14,Washington Capitals,3,New York Rangers,5,154,2023-09-27
2023-03-14,Vegas Golden Knights,5,Philadelphia Flyers,3,142,2023-09-27
2023-03-14,Montreal Canadiens,6,Pittsburgh Penguins,4,147,2023-09-27
2023-03-14,Columbus Blue Jackets,6,San Jose Sharks,5,155,2023-09-27
2023-03-14,Dallas Stars,2,Vancouver Canucks,5,140,2023-09-27
2023-03-15,New York Islanders,6,Anaheim Ducks,3,137,2023-09-27
2023-03-15,Minnesota Wild,8,St. Louis Blues,5,164,2023-09-27
2023-03-15,Colorado Avalanche,2,Toronto Maple Leafs,1,155,2023-09-27
2023-03-15,Buffalo Sabres,4,Washington Capitals,5,164,2023-09-27
2023-03-16,Vancouver Canucks,2,Arizona Coyotes,3,143,2023-09-27
2023-03-16,Dallas Stars,1,Edmonton Oilers,4,142,2023-09-27
2023-03-16,Montreal Canadiens,5,Florida Panthers,9,154,2023-09-27
2023-03-16,Columbus Blue Jackets,1,Los Angeles Kings,4,138,2023-09-27
2023-03-16,Tampa Bay Lightning,4,New Jersey Devils,3,161,2023-09-27
2023-03-16,Chicago Blackhawks,2,Nashville Predators,1,146,2023-09-27
2023-03-16,Pittsburgh Penguins,2,New York Rangers,4,146,2023-09-27
2023-03-16,Colorado Avalanche,5,Ottawa Senators,4,159,2023-09-27
2023-03-16,Seattle Kraken,2,San Jose Sharks,1,141,2023-09-27
2023-03-16,Calgary Flames,7,Vegas Golden Knights,2,140,2023-09-27
2023-03-16,Boston Bruins,3,Winnipeg Jets,0,141,2023-09-27
2023-03-17,Columbus Blue Jackets,4,Anaheim Ducks,7,146,2023-09-27
2023-03-17,Buffalo Sabres,2,Philadelphia Flyers,5,143,2023-09-27
2023-03-17,Carolina Hurricanes,2,Toronto Maple Leafs,5,145,2023-09-27
2023-03-17,St. Louis Blues,5,Washington Capitals,2,141,2023-09-27
2023-03-18,Chicago Blackhawks,2,Arizona Coyotes,4,139,2023-09-27
2023-03-18,Dallas Stars,6,Calgary Flames,5,154,2023-09-27
2023-03-18,Colorado Avalanche,5,Detroit Red Wings,1,155,2023-09-27
2023-03-18,New Jersey Devils,2,Florida Panthers,4,147,2023-09-27
2023-03-18,Vancouver Canucks,3,Los Angeles Kings,2,145,2023-09-27
2023-03-18,Boston Bruins,5,Minnesota Wild,2,155,2023-09-27
2023-03-18,Winnipeg Jets,3,Nashville Predators,2,145,2023-09-27
2023-03-18,Pittsburgh Penguins,0,New York Rangers,6,144,2023-09-27
2023-03-18,Toronto Maple Leafs,5,Ottawa Senators,4,168,2023-09-27
2023-03-18,Carolina Hurricanes,5,Philadelphia Flyers,4,150,2023-09-27
2023-03-18,Edmonton Oilers,6,Seattle Kraken,4,153,2023-09-27
2023-03-18,New York Islanders,4,San Jose Sharks,1,140,2023-09-27
2023-03-18,Montreal Canadiens,3,Tampa Bay Lightning,5,155,2023-09-27
2023-03-19,Vancouver Canucks,2,Anaheim Ducks,1,140,2023-09-27
2023-03-19,Boston Bruins,7,Buffalo Sabres,0,143,2023-09-27
2023-03-19,Washington Capitals,3,Minnesota Wild,5,159,2023-09-27
2023-03-19,Nashville Predators,0,New York Rangers,7,130,2023-09-27
2023-03-19,Winnipeg Jets,0,St. Louis Blues,3,144,2023-09-27
2023-03-19,New Jersey Devils,5,Tampa Bay Lightning,2,149,2023-09-27
2023-03-19,Columbus Blue Jackets,2,Vegas Golden Knights,7,149,2023-09-27
2023-03-20,Chicago Blackhawks,0,Colorado Avalanche,5,142,2023-09-27
2023-03-20,Florida Panthers,5,Detroit Red Wings,2,142,2023-09-27
2023-03-20,San Jose Sharks,4,Edmonton Oilers,5,171,2023-09-27
2023-03-20,Calgary Flames,2,Los Angeles Kings,8,148,2023-09-27
2023-03-20,Ottawa Senators,2,Pittsburgh Penguins,1,145,2023-09-27
2023-03-21,Calgary Flames,5,Anaheim Ducks,1,150,2023-09-27
2023-03-21,Ottawa Senators,1,Boston Bruins,2,149,2023-09-27
2023-03-21,Nashville Predators,7,Buffalo Sabres,3,138,2023-09-27
2023-03-21,Seattle Kraken,5,Dallas Stars,4,150,2023-09-27
2023-03-21,Tampa Bay Lightning,2,Montreal Canadiens,3,144,2023-09-27
2023-03-21,Minnesota Wild,2,New Jersey Devils,1,150,2023-09-27
2023-03-21,Toronto Maple Leafs,2,New York Islanders,7,146,2023-09-27
2023-03-21,Carolina Hurricanes,3,New York Rangers,2,148,2023-09-27
2023-03-21,Florida Panthers,3,Philadelphia Flyers,6,149,2023-09-27
2023-03-21,Detroit Red Wings,3,St. Louis Blues,2,153,2023-09-27
2023-03-21,Vegas Golden Knights,4,Vancouver Canucks,3,147,2023-09-27
2023-03-21,Arizona Coyotes,1,Winnipeg Jets,2,142,2023-09-27
2023-03-21,Columbus Blue Jackets,7,Washington Capitals,6,145,2023-09-27
2023-03-22,Pittsburgh Penguins,5,Colorado Avalanche,2,151,2023-09-27
2023-03-22,Arizona Coyotes,3,Edmonton Oilers,4,147,2023-09-27
2023-03-23,Winnipeg Jets,3,Anaheim Ducks,2,148,2023-09-27
2023-03-23,Montreal Canadiens,2,Boston Bruins,4,155,2023-09-27
2023-03-23,New York Rangers,2,Carolina Hurricanes,1,146,2023-09-27
2023-03-23,Vegas Golden Knights,3,Calgary Flames,2,160,2023-09-27
2023-03-23,Pittsburgh Penguins,2,Dallas Stars,3,155,2023-09-27
2023-03-23,St. Louis Blues,4,Detroit Red Wings,3,146,2023-09-27
2023-03-23,Toronto Maple Leafs,6,Florida Panthers,2,150,2023-09-27
2023-03-23,Seattle Kraken,1,Nashville Predators,2,145,2023-09-27
2023-03-23,Tampa Bay Lightning,2,Ottawa Senators,7,152,2023-09-27
2023-03-23,Minnesota Wild,4,Philadelphia Flyers,5,154,2023-09-27
2023-03-23,San Jose Sharks,2,Vancouver Canucks,7,142,2023-09-27
2023-03-23,Chicago Blackhawks,1,Washington Capitals,6,139,2023-09-27
2023-03-24,New Jersey Devils,4,Buffalo Sabres,5,149,2023-09-27
2023-03-24,New York Islanders,4,Columbus Blue Jackets,5,149,2023-09-27
2023-03-24,Arizona Coyotes,1,Colorado Avalanche,3,144,2023-09-27
2023-03-25,St. Louis Blues,6,Anaheim Ducks,3,148,2023-09-27
2023-03-25,Tampa Bay Lightning,1,Boston Bruins,2,149,2023-09-27
2023-03-25,Toronto Maple Leafs,3,Carolina Hurricanes,5,147,2023-09-27
2023-03-25,San Jose Sharks,3,Calgary Flames,5,147,2023-09-27
2023-03-25,Vancouver Canucks,3,Dallas Stars,1,146,2023-09-27
2023-03-25,Vegas Golden Knights,4,Edmonton Oilers,3,157,2023-09-27
2023-03-25,New York Rangers,4,Florida Panthers,3,157,2023-09-27
2023-03-25,Winnipeg Jets,1,Los Angeles Kings,4,142,2023-09-27
2023-03-25,Chicago Blackhawks,1,Minnesota Wild,3,141,2023-09-27
2023-03-25,Columbus Blue Jackets,2,Montreal Canadiens,8,145,2023-09-27
2023-03-25,Ottawa Senators,3,New Jersey Devils,5,155,2023-09-27
2023-03-25,Seattle Kraken,7,Nashville Predators,2,144,2023-09-27
2023-03-25,Buffalo Sabres,2,New York Islanders,0,140,2023-09-27
2023-03-25,Detroit Red Wings,0,Philadelphia Flyers,3,143,2023-09-27
2023-03-25,Washington Capitals,3,Pittsburgh Penguins,4,155,2023-09-27
2023-03-26,Colorado Avalanche,4,Arizona Coyotes,3,161,2023-09-27
2023-03-26,Boston Bruins,4,Carolina Hurricanes,3,168,2023-09-27
2023-03-26,Vancouver Canucks,4,Chicago Blackhawks,2,141,2023-09-27
2023-03-26,St. Louis Blues,6,Los Angeles Kings,7,147,2023-09-27
2023-03-26,Toronto Maple Leafs,3,Nashville Predators,2,140,2023-09-27
2023-03-27,Colorado Avalanche,5,Anaheim Ducks,1,145,2023-09-27
2023-03-27,Edmonton Oilers,5,Arizona Coyotes,4,152,2023-09-27
2023-03-27,Montreal Canadiens,4,Buffalo Sabres,3,166,2023-09-27
2023-03-27,Seattle Kraken,1,Minnesota Wild,5,148,2023-09-27
2023-03-27,New Jersey Devils,1,New York Islanders,5,146,2023-09-27
2023-03-27,Florida Panthers,2,Ottawa Senators,5,153,2023-09-27
2023-03-28,Nashville Predators,2,Boston Bruins,1,154,2023-09-27
2023-03-28,Tampa Bay Lightning,4,Carolina Hurricanes,0,146,2023-09-27
2023-03-28,Los Angeles Kings,1,Calgary Flames,2,150,2023-09-27
2023-03-28,Dallas Stars,4,Chicago Blackhawks,1,142,2023-09-27
2023-03-28,Pittsburgh Penguins,4,Detroit Red Wings,7,160,2023-09-27
2023-03-28,Columbus Blue Jackets,2,New York Rangers,6,145,2023-09-27
2023-03-28,Montreal Canadiens,2,Philadelphia Flyers,3,143,2023-09-27
2023-03-28,Winnipeg Jets,0,San Jose Sharks,3,138,2023-09-27
2023-03-28,Vancouver Canucks,5,St. Louis Blues,6,155,2023-09-27
2023-03-28,Edmonton Oilers,7,Vegas Golden Knights,4,150,2023-09-27
2023-03-29,Minnesota Wild,4,Colorado Avalanche,2,147,2023-09-27
2023-03-29,Florida Panthers,3,Toronto Maple Leafs,2,154,2023-09-27
2023-03-29,New York Islanders,2,Washington Capitals,1,158,2023-09-27
2023-03-30,Columbus Blue Jackets,1,Boston Bruins,2,151,2023-09-27
2023-03-30,St. Louis Blues,5,Chicago Blackhawks,3,138,2023-09-27
2023-03-30,Carolina Hurricanes,2,Detroit Red Wings,3,147,2023-09-27
2023-03-30,Los Angeles Kings,0,Edmonton Oilers,2,156,2023-09-27
2023-03-30,Florida Panthers,5,Montreal Canadiens,2,138,2023-09-27
2023-03-30,New York Rangers,1,New Jersey Devils,2,145,2023-09-27
2023-03-30,Philadelphia Flyers,4,Ottawa Senators,5,159,2023-09-27
2023-03-30,Nashville Predators,0,Pittsburgh Penguins,2,143,2023-09-27
2023-03-30,Anaheim Ducks,1,Seattle Kraken,4,138,2023-09-27
2023-03-30,Vegas Golden Knights,3,San Jose Sharks,4,141,2023-09-27
2023-03-30,Washington Capitals,1,Tampa Bay Lightning,5,146,2023-09-27
2023-03-31,Dallas Stars,5,Arizona Coyotes,2,141,2023-09-27
2023-03-31,New York Rangers,2,Buffalo Sabres,3,147,2023-09-27
2023-03-31,Calgary Flames,5,Vancouver Canucks,4,158,2023-09-27
2023-03-31,Detroit Red Wings,2,Winnipeg Jets,6,138,2023-09-27
2023-04-01,San Jose Sharks,7,Arizona Coyotes,2,150,2023-09-27
2023-04-01,Florida Panthers,7,Columbus Blue Jackets,0,141,2023-09-27
2023-04-01,New Jersey Devils,6,Chicago Blackhawks,3,140,2023-09-27
2023-04-01,Dallas Stars,2,Colorado Avalanche,5,147,2023-09-27
2023-04-01,Anaheim Ducks,0,Edmonton Oilers,6,155,2023-09-27
2023-04-01,Carolina Hurricanes,3,Montreal Canadiens,0,141,2023-09-27
2023-04-01,St. Louis Blues,1,Nashville Predators,6,145,2023-09-27
2023-04-01,Toronto Maple Leafs,3,Ottawa Senators,0,140,2023-09-27
2023-04-01,Buffalo Sabres,6,Philadelphia Flyers,3,144,2023-09-27
2023-04-01,Boston Bruins,4,Pittsburgh Penguins,3,156,2023-09-27
2023-04-01,Los Angeles Kings,3,Seattle Kraken,1,148,2023-09-27
2023-04-01,New York Islanders,0,Tampa Bay Lightning,5,146,2023-09-27
2023-04-01,Minnesota Wild,1,Vegas Golden Knights,4,143,2023-09-27
2023-04-02,New York Islanders,1,Carolina Hurricanes,2,147,2023-09-27
2023-04-02,Ottawa Senators,3,Columbus Blue Jackets,4,148,2023-09-27
2023-04-02,Anaheim Ducks,4,Calgary Flames,5,152,2023-09-27
2023-04-02,Philadelphia Flyers,2,Pittsburgh Penguins,4,149,2023-09-27
2023-04-02,Boston Bruins,4,St. Louis Blues,3,168,2023-09-27
2023-04-02,Detroit Red Wings,5,Toronto Maple Leafs,2,150,2023-09-27
2023-04-02,Los Angeles Kings,4,Vancouver Canucks,1,141,2023-09-27
2023-04-02,New Jersey Devils,1,Winnipeg Jets,6,142,2023-09-27
2023-04-02,New York Rangers,5,Washington Capitals,2,147,2023-09-27
2023-04-03,Nashville Predators,1,Dallas Stars,5,151,2023-09-27
2023-04-03,Vegas Golden Knights,4,Minnesota Wild,3,162,2023-09-27
2023-04-03,Arizona Coyotes,1,Seattle Kraken,8,153,2023-09-27
2023-04-04,Ottawa Senators,2,Carolina Hurricanes,3,157,2023-09-27
2023-04-04,Chicago Blackhawks,4,Calgary Flames,3,144,2023-09-27
2023-04-04,Buffalo Sabres,1,Florida Panthers,2,153,2023-09-27
2023-04-04,Edmonton Oilers,3,Los Angeles Kings,1,152,2023-09-27
2023-04-04,Detroit Red Wings,5,Montreal Canadiens,0,136,2023-09-27
2023-04-04,Pittsburgh Penguins,1,New Jersey Devils,5,145,2023-09-27
2023-04-04,Vegas Golden Knights,2,Nashville Predators,3,151,2023-09-27
2023-04-04,Colorado Avalanche,4,San Jose Sharks,3,151,2023-09-27
2023-04-04,Philadelphia Flyers,2,St. Louis Blues,4,148,2023-09-27
2023-04-04,Columbus Blue Jackets,2,Toronto Maple Leafs,4,143,2023-09-27
2023-04-04,Seattle Kraken,5,Vancouver Canucks,2,141,2023-09-27
2023-04-05,Edmonton Oilers,3,Anaheim Ducks,1,142,2023-09-27
2023-04-05,Tampa Bay Lightning,3,New York Rangers,6,156,2023-09-27
2023-04-05,Calgary Flames,3,Winnipeg Jets,1,163,2023-09-27
2023-04-06,Toronto Maple Leafs,1,Boston Bruins,2,149,2023-09-27
2023-04-06,Philadelphia Flyers,1,Dallas Stars,4,142,2023-09-27
2023-04-06,Buffalo Sabres,7,Detroit Red Wings,6,168,2023-09-27
2023-04-06,Ottawa Senators,2,Florida Panthers,7,179,2023-09-27
2023-04-06,Washington Capitals,2,Montreal Canadiens,6,156,2023-09-27
2023-04-06,Columbus Blue Jackets,1,New Jersey Devils,8,146,2023-09-27
2023-04-06,Carolina Hurricanes,0,Nashville Predators,3,146,2023-09-27
2023-04-06,Tampa Bay Lightning,1,New York Islanders,6,150,2023-09-27
2023-04-06,Minnesota Wild,1,Pittsburgh Penguins,4,148,2023-09-27
2023-04-06,Arizona Coyotes,2,Seattle Kraken,4,157,2023-09-27
2023-04-06,Colorado Avalanche,6,San Jose Sharks,2,142,2023-09-27
2023-04-06,New York Rangers,2,St. Louis Blues,3,144,2023-09-27
2023-04-06,Chicago Blackhawks,0,Vancouver Canucks,3,139,2023-09-27
2023-04-06,Los Angeles Kings,2,Vegas Golden Knights,5,158,2023-09-27
2023-04-08,Anaheim Ducks,4,Arizona Coyotes,5,156,2023-09-27
2023-04-08,New Jersey Devils,1,Boston Bruins,2,155,2023-09-27
2023-04-08,Carolina Hurricanes,3,Buffalo Sabres,4,144,2023-09-27
2023-04-08,New York Rangers,4,Columbus Blue Jackets,0,143,2023-09-27
2023-04-08,Vegas Golden Knights,1,Dallas Stars,2,158,2023-09-27
2023-04-08,Pittsburgh Penguins,5,Detroit Red Wings,1,140,2023-09-27
2023-04-08,Colorado Avalanche,4,Los Angeles Kings,3,148,2023-09-27
2023-04-08,St. Louis Blues,3,Minnesota Wild,5,142,2023-09-27
2023-04-08,Philadelphia Flyers,0,New York Islanders,4,141,2023-09-27
2023-04-08,Tampa Bay Lightning,4,Ottawa Senators,7,149,2023-09-27
2023-04-08,Chicago Blackhawks,3,Seattle Kraken,7,149,2023-09-27
2023-04-08,Edmonton Oilers,6,San Jose Sharks,1,139,2023-09-27
2023-04-08,Montreal Canadiens,1,Toronto Maple Leafs,7,149,2023-09-27
2023-04-08,Calgary Flames,2,Vancouver Canucks,3,158,2023-09-27
2023-04-08,Nashville Predators,0,Winnipeg Jets,2,142,2023-09-27
2023-04-08,Florida Panthers,4,Washington Capitals,2,164,2023-09-27
2023-04-09,Colorado Avalanche,5,Anaheim Ducks,4,162,2023-09-27
2023-04-09,Boston Bruins,5,Philadelphia Flyers,3,155,2023-09-27
2023-04-10,Seattle Kraken,4,Arizona Coyotes,1,140,2023-09-27
2023-04-10,Nashville Predators,3,Calgary Flames,2,156,2023-09-27
2023-04-10,Minnesota Wild,4,Chicago Blackhawks,2,146,2023-09-27
2023-04-10,Dallas Stars,6,Detroit Red Wings,1,140,2023-09-27
2023-04-10,Toronto Maple Leafs,2,Florida Panthers,1,144,2023-09-27
2023-04-10,Vancouver Canucks,0,Los Angeles Kings,3,140,2023-09-27
2023-04-10,Buffalo Sabres,3,New York Rangers,2,156,2023-09-27
2023-04-10,Carolina Hurricanes,2,Ottawa Senators,3,157,2023-09-27
2023-04-10,San Jose Sharks,2,Winnipeg Jets,6,142,2023-09-27
2023-04-10,New York Islanders,2,Washington Capitals,5,150,2023-09-27
2023-04-11,Vancouver Canucks,3,Anaheim Ducks,2,147,2023-09-27
2023-04-11,Washington Capitals,2,Boston Bruins,5,156,2023-09-27
2023-04-11,Detroit Red Wings,1,Carolina Hurricanes,4,140,2023-09-27
2023-04-11,Edmonton Oilers,2,Colorado Avalanche,1,148,2023-09-27
2023-04-11,Winnipeg Jets,3,Minnesota Wild,1,157,2023-09-27
2023-04-11,Buffalo Sabres,2,New Jersey Devils,6,145,2023-09-27
2023-04-11,Columbus Blue Jackets,3,Philadelphia Flyers,4,152,2023-09-27
2023-04-11,Chicago Blackhawks,5,Pittsburgh Penguins,2,146,2023-09-27
2023-04-11,Toronto Maple Leafs,4,Tampa Bay Lightning,3,158,2023-09-27
2023-04-11,Seattle Kraken,1,Vegas Golden Knights,4,145,2023-09-27
2023-04-12,San Jose Sharks,1,Calgary Flames,3,152,2023-09-27
2023-04-12,Montreal Canadiens,2,New York Islanders,4,142,2023-09-27
2023-04-12,Dallas Stars,5,St. Louis Blues,2,149,2023-09-27
2023-04-13,Los Angeles Kings,5,Anaheim Ducks,3,154,2023-09-27
2023-04-13,Vancouver Canucks,5,Arizona Coyotes,4,142,2023-09-27
2023-04-13,Ottawa Senators,3,Buffalo Sabres,4,146,2023-09-27
